Price,Close,High,Low,Open,Volume,SMA_20,SMA_50,RSI,MACD,MACD_Signal
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,,,,,
Date,,,,,,,,,,
2010-01-04,6.431896209716797,6.446622696457914,6.382907969735801,6.414464784362005,493729600,,,,0.0,0.0
2010-01-05,6.443016052246094,6.479381644029889,6.409054448902572,6.449628123940107,601904800,,,,0.0008870529653002279,0.0001774105930600456
2010-01-06,6.340530872344971,6.46856180575513,6.333918801147596,6.443015568304612,552160000,,,,-0.0066035273299567265,-0.001178776991543309
2010-01-07,6.328810214996338,6.371487735528592,6.282827460801755,6.363974016902019,477131200,,,,-0.013331942935761454,-0.003609410180386938
2010-01-08,6.37088680267334,6.371488301483577,6.283129370186581,6.320395812817892,447610800,,,,-0.015095025741736379,-0.005906533292656826
2010-01-11,6.314684867858887,6.401541037129568,6.264794584715682,6.395530062951679,462229600,,,,-0.020787680566467515,-0.008882762747418964
2010-01-12,6.242856979370117,6.304468686343611,6.203786835678199,6.28703645311872,594459600,,,,-0.030740701171085405,-0.013254350432152253
2010-01-13,6.330914497375488,6.339329862823668,6.134060272108536,6.247364749292684,605892000,,,,-0.03116379905551625,-0.016836240156825055
2010-01-14,6.294247627258301,6.325203743359952,6.281925531320086,6.314684939695618,432894000,,,,-0.034065135480808806,-0.020282019221621806
2010-01-15,6.189058780670166,6.3594663110447955,6.187255488164612,6.339329544732777,594067600,,,,-0.04434118869875725,-0.025093853117048898
2010-01-19,6.46285343170166,6.467361663774161,6.22843138293306,6.261189998859612,730007600,,,,-0.03004574610975208,-0.026084231715589535
2010-01-20,6.363372325897217,6.478178718430201,6.296351170025598,6.458944003019805,612152800,,,,-0.02643902607017612,-0.026155190586506852
2010-01-21,6.253375053405762,6.410859410072198,6.227528659861324,6.373893112505164,608154400,,,,-0.032086660014895685,-0.02734148447218462
2010-01-22,5.943215847015381,6.236244073750303,5.925484272268936,6.214605365026937,881767600,,,,-0.06088782945554794,-0.03405075346885729
2010-01-25,6.103102207183838,6.152090035377792,6.016546196467905,6.086271882913144,1065699600,,,38.88205772169663,-0.07000450237190226,-0.04124150324946629
2010-01-26,6.189358234405518,6.4228793560934285,6.0883762795602765,6.189658783103271,1867110000,,,41.8375015919633,-0.06946860003658362,-0.04688692260688976
2010-01-27,6.2476654052734375,6.328811171099147,5.996712381700912,6.21670928112205,1722568400,,,46.92421476688986,-0.06360578429111019,-0.05023069494373385
2010-01-28,5.989498615264893,6.17613537041883,5.971767042111576,6.159004894746418,1173502400,,,40.33888336462343,-0.0788820596559816,-0.055960967886183405
2010-01-29,5.772207736968994,6.07695737228532,5.717809612672554,6.043296712129151,1245952400,,,34.50047935987247,-0.10728545589245098,-0.06622586548743692
2010-02-01,5.852449417114258,5.890618290383445,5.7493636451845305,5.781521545886436,749876400,6.223200058937072,,38.18006988231989,-0.1219151570246213,-0.0773637237948738
2010-02-02,5.886412620544434,5.9002378621722595,5.811878541579908,5.887915765466296,698342400,6.195925879478454,,40.70528697901124,-0.12927851168901938,-0.08774668137370292
2010-02-03,5.987694263458252,6.016847084857601,5.843133555010432,5.8656743052896685,615328000,6.173159790039063,,41.11142367631176,-0.12549481506328242,-0.09529630811161882
2010-02-04,5.771907329559326,5.961849330982893,5.757480989056238,5.9125601367974125,757652000,6.1447286128997805,,37.62110485187843,-0.1383140125471547,-0.10389984899872601
2010-02-05,5.874389171600342,5.890618798933142,5.735839452095411,5.7893363100296655,850306800,6.122007560729981,,42.533093092440694,-0.1386061255976614,-0.11084110431851309
2010-02-08,5.8341193199157715,5.9471232540675585,5.830512734540702,5.881304676039466,478270800,6.095169186592102,,33.22095989449147,-0.1404678419328933,-0.11676645184138913
2010-02-09,5.8963303565979,5.935701034079736,5.853052144592458,5.903242575708974,632886800,6.074251461029053,,37.28306933264088,-0.13536297468889824,-0.12048575641089096
2010-02-10,5.864171028137207,5.908651828539395,5.838324645916877,5.88731247241822,370361600,6.055317163467407,,38.933396461051444,-0.13238625333859932,-0.12286585579643264
2010-02-11,5.970865726470947,6.003324593151563,5.83231595027397,5.8569605487450405,550345600,6.03731472492218,,50.88906510938448,-0.12003413100802618,-0.12229951083875136
2010-02-12,6.022258758544922,6.060127101910363,5.875594165514762,5.954035389971698,655468800,6.023715281486512,,47.205557601204404,-0.10488890290827957,-0.11881738925265702
2010-02-16,6.113021373748779,6.12173688543305,6.0565194177289605,6.0691420628050246,543737600,6.0199134111404415,,47.3695279971344,-0.08458734574368787,-0.1119713805508632
2010-02-17,6.087475776672363,6.140370748857202,6.036683441828206,6.1367641640446,436396800,6.001144528388977,,44.352556783414094,-0.06975543439013343,-0.10352819131871725
2010-02-18,6.098896026611328,6.1277483047943075,6.038486932813643,6.059825091123259,422825200,5.987920713424683,,54.66910667818834,-0.056429040207572,-0.09410836109648821
2010-02-19,6.061027526855469,6.107010680977252,6.044197198888892,6.066738354111991,415469600,5.978303337097168,,64.55627208858456,-0.04836591608258445,-0.08495987209370746
2010-02-22,6.023459434509277,6.085972364718372,5.9864931456019566,6.081163986445865,390563600,5.982315516471862,,59.00615253258331,-0.0444943599201677,-0.07686676965899952
2010-02-23,5.922478199005127,6.050809709847602,5.881905320461514,6.010837527553492,575094800,5.973284316062927,,51.77413929556103,-0.04900951436395928,-0.07129531859999148
2010-02-24,6.030673027038574,6.054115024844004,5.945919491152342,5.9576408913217085,460566400,5.96535005569458,,52.099930338591726,-0.04335758909230769,-0.06570777269845472
2010-02-25,6.070947647094727,6.096794044449494,5.917370803345272,5.932097295038123,665126000,5.956514167785644,,67.63572267787914,-0.03522254872864483,-0.05961072790449275
2010-02-26,6.149687767028809,6.16621754725171,6.070945999720931,6.082366451119776,507460800,5.9645236253738405,,66.70331304474118,-0.02216628191076353,-0.05212183870574691
2010-03-01,6.281025409698486,6.29635259423419,6.174633152846355,6.183649214561482,550093600,5.989964509010315,,74.41705241526209,-0.0012073289269700638,-0.041938936749991544
2010-03-02,6.276817798614502,6.336324849906975,6.243457286467651,6.309275861919448,566546400,6.0111829280853275,,72.19496320032043,0.01489161203000755,-0.030572826993991727
2010-03-03,6.2912421226501465,6.307471754105124,6.249467454156765,6.279521524688211,372052800,6.031424403190613,,75.43867023938623,0.028485695756637064,-0.01876112244386597
2010-03-04,6.332717418670654,6.33902894238673,6.270204482806725,6.289740552718408,366041200,6.048675560951233,,73.36958195419814,0.04212027846424693,-0.00658484226224339
2010-03-05,6.580364227294922,6.602904981665259,6.450529979692463,6.459846990689096,899620400,6.089098405838013,,78.75505607377445,0.07207794163295045,0.009147714516795379
2010-03-08,6.5842719078063965,6.614626129451996,6.559326761429584,6.612222140584392,429889600,6.124592542648315,,76.66673142553702,0.09503936801238932,0.02632604521591417
2010-03-09,6.7026848793029785,6.7621919262095584,6.548506983317725,6.5611296294393195,920259200,6.168020820617675,,81.50201315079464,0.12139206882207709,0.045339249937146754
2010-03-10,6.757382392883301,6.776617510568571,6.708094008881357,6.727028176586155,596218000,6.211073422431946,,82.28706072916901,0.1450187207526321,0.06527514410024383
2010-03-11,6.777218341827393,6.777218341827393,6.71170072335993,6.729433098879419,405700400,6.256725788116455,,85.74860036549252,0.1634593502920243,0.08491198533859994
2010-03-12,6.810278415679932,6.8442392177981946,6.78473217532668,6.833419463700351,416323600,6.298696422576905,,89.45154458552278,0.1786816231981101,0.10366591291050198
2010-03-15,6.727330684661865,6.77721977935523,6.619435671304402,6.773613996272324,493502800,6.333950018882751,,91.09899710439095,0.18195473455957778,0.11932367724031714
2010-03-16,6.745661735534668,6.761590416906882,6.6873568871684475,6.737547321117374,446908000,6.365582036972046,6.219936237335205,90.19955002584456,0.18390788587183948,0.13224051896662162
2010-03-17,6.735743045806885,6.805768883120065,6.710197210100062,6.759185040717469,450956800,6.397995400428772,6.226013174057007,88.69843754770767,0.18255108175504997,0.1423026315243073
2010-03-18,6.751672267913818,6.762191071474466,6.690361535006137,6.735141687632884,342109600,6.430634212493897,6.232186298370362,87.8068005062257,0.1806784115552107,0.149977787530488
2010-03-19,6.679543972015381,6.769406053849886,6.648888396716377,6.755881759572917,559445600,6.4615600347518924,6.238966560363769,77.03935448804225,0.17139838239186922,0.15426190650276425
2010-03-22,6.754679203033447,6.792247398489312,6.616429977228098,6.626047537989079,456419600,6.498121023178101,6.2474839401245115,79.57609140908967,0.16816813999591318,0.15704315320139406
2010-03-23,6.8631720542907715,6.875795098288545,6.735140729912825,6.781424422038171,602431200,6.545155715942383,6.257329645156861,81.70626742699562,0.17237557764928546,0.16010963809097234
2010-03-24,6.893529415130615,6.918474561685097,6.837628146643048,6.841535681905854,597780400,6.5882985353469845,6.268906536102295,81.47794658447467,0.1761292789244875,0.16331356625767537
2010-03-25,6.81178092956543,6.941615574408979,6.799758980265102,6.940112429479772,542284400,6.62534019947052,6.280285015106201,65.9619058143757,0.17054179499046285,0.16475921200423288
2010-03-26,6.939512729644775,6.971069145464255,6.868884975248674,6.880906925579943,640875200,6.664831447601318,6.292456979751587,70.92785590282655,0.17441007174374779,0.16668938395213587
2010-03-29,6.9842939376831055,7.028774360606021,6.961152882293258,7.002627817009655,540744400,6.6999948740005495,6.306257905960083,68.1660886881703,0.1790254838384815,0.169156603929405
2010-03-30,7.088278770446777,7.137267808620449,7.040191779664406,7.110819522296849,527310000,6.740567922592163,6.324242305755615,70.06934065069618,0.18889645736577698,0.17310457461667939
2010-03-31,7.062734603881836,7.1111225588371925,7.046505771409166,7.077461896172706,430659600,6.779142546653747,6.336239929199219,67.19788927906104,0.19243974861000712,0.17697160941534493
